0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09999999999999987,-0.04600000000000004,-0.07299999999999995,0.04200000000000004,-0.030999999999999917,-0.05499999999999994,-0.08399999999999985,-0.038000000000000034,-0.10199999999999987,-0.050000000000000044,-0.03600000000000003,-0.04600000000000004,-0.04600000000000004,-0.08399999999999985,-0.11399999999999988,-0.07299999999999995,-0.008000000000000007,-0.10399999999999987,-0.04899999999999993,-0.038000000000000034,-0.07299999999999995,-0.04699999999999993,-0.06299999999999994,-0.05899999999999994,-0.062000000000000055,-0.016999999999999904,-0.06000000000000005,-0.052000000000000046,-0.06800000000000006,-0.020999999999999908
-0.11199999999999988,-0.06499999999999995,-0.09099999999999997,0.05699999999999994,-0.04600000000000004,-0.07200000000000006,-0.09999999999999987,-0.05499999999999994,-0.11799999999999988,-0.06699999999999995,-0.052999999999999936,-0.06299999999999994,-0.06299999999999994,-0.10399999999999987,-0.1259999999999999,-0.09199999999999986,-0.0129999999999999,-0.119,-0.06699999999999995,-0.05499999999999994,-0.09199999999999986,-0.06600000000000006,-0.08099999999999996,-0.07599999999999985,-0.07999999999999985,-0.028000000000000025,-0.07799999999999985,-0.07000000000000006,-0.08599999999999985,-0.03299999999999992
-0.119,-0.08299999999999996,-0.10699999999999998,0.07200000000000006,-0.06299999999999994,-0.08999999999999986,-0.11699999999999999,-0.07299999999999995,-0.131,-0.08399999999999985,-0.07099999999999995,-0.07999999999999985,-0.08099999999999996,-0.11799999999999988,-0.135,-0.10899999999999999,-0.02299999999999991,-0.133,-0.08399999999999985,-0.07099999999999995,-0.10899999999999999,-0.08399999999999985,-0.09899999999999998,-0.09299999999999997,-0.09699999999999998,-0.04299999999999993,-0.09399999999999986,-0.08599999999999985,-0.10399999999999987,-0.04699999999999993
-0.125,-0.09999999999999987,-0.11999999999999988,0.08600000000000008,-0.08099999999999996,-0.10699999999999998,-0.131,-0.09099999999999997,-0.1399999999999999,-0.10099999999999998,-0.08799999999999986,-0.09699999999999998,-0.09699999999999998,-0.133,-0.14100000000000001,-0.123,-0.03600000000000003,-0.1419999999999999,-0.10099999999999998,-0.08999999999999986,-0.12399999999999989,-0.09999999999999987,-0.11399999999999988,-0.10899999999999999,-0.11199999999999988,-0.06099999999999994,-0.10899999999999999,-0.10199999999999987,-0.11799999999999988,-0.06600000000000006
-0.129,-0.11699999999999999,-0.131,0.09699999999999998,-0.09899999999999998,-0.121,-0.1419999999999999,-0.10699999999999998,-0.1459999999999999,-0.11599999999999988,-0.10499999999999998,-0.11299999999999999,-0.11299999999999999,-0.1419999999999999,-0.1439999999999999,-0.1339999999999999,-0.052999999999999936,-0.14900000000000002,-0.11699999999999999,-0.10699999999999998,-0.1359999999999999,-0.11499999999999999,-0.1259999999999999,-0.121,-0.12399999999999989,-0.07899999999999996,-0.121,-0.11599999999999988,-0.131,-0.08399999999999985
-0.1319999999999999,-0.1279999999999999,-0.139,0.1060000000000001,-0.11299999999999999,-0.133,-0.1479999999999999,-0.121,-0.14900000000000002,-0.1279999999999999,-0.11999999999999988,-0.125,-0.125,-0.1499999999999999,-0.1439999999999999,-0.14300000000000002,-0.07000000000000006,-0.15100000000000002,-0.129,-0.121,-0.1439999999999999,-0.1279999999999999,-0.1379999999999999,-0.131,-0.1339999999999999,-0.09599999999999986,-0.133,-0.1259999999999999,-0.1399999999999999,-0.09999999999999987
-0.133,-0.139,-0.1439999999999999,0.11099999999999999,-0.1259999999999999,-0.139,-0.1519999999999999,-0.133,-0.14900000000000002,-0.1379999999999999,-0.133,-0.1339999999999999,-0.133,-0.15399999999999991,-0.1419999999999999,-0.14900000000000002,-0.08799999999999986,-0.1519999999999999,-0.1379999999999999,-0.133,-0.14900000000000002,-0.1379999999999999,-0.1439999999999999,-0.1379999999999999,-0.1399999999999999,-0.11299999999999999,-0.139,-0.133,-0.1459999999999999,-0.11699999999999999
-0.133,-0.1459999999999999,-0.1459999999999999,0.1120000000000001,-0.1359999999999999,-0.1439999999999999,-0.15100000000000002,-0.14100000000000001,-0.14500000000000002,-0.14300000000000002,-0.14100000000000001,-0.1399999999999999,-0.139,-0.15399999999999991,-0.1379999999999999,-0.1499999999999999,-0.10399999999999987,-0.14900000000000002,-0.1419999999999999,-0.1399999999999999,-0.1499999999999999,-0.1439999999999999,-0.14700000000000002,-0.14100000000000001,-0.1419999999999999,-0.1259999999999999,-0.14300000000000002,-0.1379999999999999,-0.1479999999999999,-0.129
-0.131,-0.14900000000000002,-0.1459999999999999,0.11099999999999999,-0.1419999999999999,-0.1459999999999999,-0.14900000000000002,-0.14500000000000002,-0.139,-0.1459999999999999,-0.1459999999999999,-0.1419999999999999,-0.1419999999999999,-0.1499999999999999,-0.133,-0.14900000000000002,-0.119,-0.1439999999999999,-0.1459999999999999,-0.1439999999999999,-0.14900000000000002,-0.14700000000000002,-0.14900000000000002,-0.1419999999999999,-0.1419999999999999,-0.1379999999999999,-0.1439999999999999,-0.1379999999999999,-0.14700000000000002,-0.1399999999999999
